International Designator,National Designator,Name of Space Object,State/Organization,Date of Launch,GSO Location,UN Registered,Registration Document,Other Documents,Status,Date of Decay or Change,Function of Space Object,Secretariat`s Remarks,External website
2022-125AW,,Starlink 5145?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AY,,Starlink 5127?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125E,,Starlink 4629?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125W,,Starlink 5142?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125C,,Starlink 4635?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125D,,Starlink 4634?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125V,,Starlink 5103?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125X,,Starlink 5147?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125Y,,Starlink 5119?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AL,,Starlink 5128?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AT,,Starlink 5135?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AM,,Starlink 5079?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AN,,Starlink 5088?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AR,,Starlink 5114?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AS,,Starlink 5129?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AU,,Starlink 5096?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AQ,,Starlink 5109?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125A,,Starlink 4633?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125L,,Starlink 5159?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125M,,Starlink 5137?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125N,,Starlink 5134?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125P,,Starlink 5094?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125Q,,Starlink 5148?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125T,,Starlink 5149?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125U,,Starlink 5120?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125R,,Starlink 5123?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125S,,Starlink 5133?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AD,,Starlink 5118?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AA,,Starlink 5113?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AE,,Starlink 5108?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AG,,Starlink 5125?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AH,,Starlink 5097?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AJ,,Starlink 5131?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AK,,Starlink 5130?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AF,,Starlink 5121?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AB,,Starlink 5115?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,ST/SG/SER.E/1249,[deorbited],12/29/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125Z,,Starlink 5112?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,ST/SG/SER.E/1287,[deorbited],2/26/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-123B,,SES 21?,USA,10/4/2022,,Yes,ST/SG/SER.E/1086,,in GSO,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-123A,,SES 20?,USA,10/4/2022,,Yes,ST/SG/SER.E/1086,,in GSO,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2022-122*],,?[TECHEDSAT 15],[USA],[2022-10-01],,No,,,[decayed],[2022-10-05],------,Not registered with the United Nations. International Designator pending assignment.,
[2022-122*],,?[FOSSASAT 1B ],[(for Spain)],[2022-10-01],,No,,,[decayed],[2022-10-05],------,Not registered with the United Nations. International Designator pending assignment.,
[2022-122*],,?[GENESIS G],[(for Spain)],[2022-10-01],,No,,,[decayed],[2022-10-05],------,Not registered with the United Nations. International Designator pending assignment.,
[2022-122*],,?[GENESIS J],[(for Spain)],[2022-10-01],,No,,,[decayed],[2022-10-05],------,Not registered with the United Nations. International Designator pending assignment.,
[2022-122*],,?[QUBIK 4],[(for Greece)],[2022-10-01],,No,,,[decayed],[2022-10-05],------,Not registered with the United Nations. International Designator pending assignment.,
[2022-122*],,?[QUBIK 3],[(for Greece)],[2022-10-01],,No,,,[decayed],[2022-10-05],------,Not registered with the United Nations. International Designator pending assignment.,
2022-122A,,TIS Serenity?,USA,10/1/2022,,Yes,ST/SG/SER.E/1117,ST/SG/SER.E/1117,decayed,10/12/2022,------,------,
2022-120A,,Yaogan 36 Group-01 Satellite-A (Yaogan-36-A 01)?,China,9/26/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2022-120E,,Yaogan 36 Group-01 Satellite-C (Yaogan-36-C 01)?,China,9/26/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2022-121B,,Shiyan 16 Satellite-B (Shiyan-16 B)?,China,9/26/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Test satellite,------,
2022-121E,,Shiyan 17?,China,9/26/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Test satellite,------,
2022-120D,,Yaogan 36 Group-01 Satellite-B (Yaogan-36-B 01)?,China,9/26/2022,[------],Yes,ST/SG/SER.E/1123,,[decayed],[2024-06-28],Remote sensing satellite,------,
2022-121A,,Shiyan 16 Satellite-A (Shiyan-16 A)?,China,9/26/2022,,Yes,ST/SG/SER.E/1123,,[decayed],[2025-03-08],Test satellite,------,
2022-118B,,Shiyan 15?,China,9/24/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Test satellite,------,
2022-119AD,,Starlink 5053?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AX,,Starlink 5015?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AM,,Starlink 5005?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,ST/SG/SER.E/1086,[deorbited],10/25/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119A,,Starlink 5028?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119C,,Starlink 5034?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119D,,Starlink 5031?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119E,,Starlink 5050?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119B,,Starlink 5029?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-117A,,USA 338?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AQ,,Starlink 5001?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AL,,Starlink 5025?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AP,,Starlink 5004?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AS,,Starlink 5014?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AJ,,Starlink 5012?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AK,,Starlink 5023?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AN,,Starlink 5002?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AR,,Starlink 5011?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AA,,Starlink 5056?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AB,,Starlink 5048?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AC,,Starlink 5059?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AE,,Starlink 5040?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AH,,Starlink 5036?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AG,,Starlink 5051?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119Z,,Starlink 4796?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AF,,Starlink 5017?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119Q,,Starlink 5045?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119R,,Starlink 5024?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119T,,Starlink 5022?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119U,,Starlink 4787?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119W,,Starlink 5054?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119Y,,Starlink 5057?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119S,,Starlink 5021?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119V,,Starlink 5003?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119BC,,Starlink 4791?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119F,,Starlink 5041?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119G,,Starlink 5046?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119H,,Starlink 5052?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119J,,Starlink 5043?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119L,,Starlink 5037?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119M,,Starlink 5035?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119N,,Starlink 5044?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119P,,Starlink 5042?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119K,,Starlink 5032?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AT,,Starlink 5008?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AU,,Starlink 5009?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AV,,Starlink 5018?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AY,,Starlink 4772?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AZ,,Starlink 4782?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119BA,,Starlink 4775?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119AW,,Starlink 5010?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119BB,,Starlink 5000?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-118A,,Shiyan 14?,China,9/24/2022,,Yes,ST/SG/SER.E/1123,,[decayed],[2025-04-23],Test satellite,------,
2022-119BD,,Starlink 4765?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,ST/SG/SER.E/1270,[deorbited],1/14/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-119X,,Starlink 5063?,USA,9/24/2022,,Yes,ST/SG/SER.E/1082,ST/SG/SER.E/1287,[deorbited],2/27/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2022-116A],3617-2022-13,Soyuz MS-22?,Russian Federation,9/21/2022,,Yes,ST/SG/SER.E/1077,ST/SG/SER.E/1109,recovered,3/28/2023,"Delivery to the International Space Station of the crew of Expedition 68, consisting of Sergei Valeryevich Prokopyev (Russian Federation), commander of the crewed transport vehicle, and flight engineer-1 Dmitry Aleksandrovich Petelin (Russian Federation) and flight engineer-2 Francisco Rubio (United States of America)",------,
2022-115A,,Yunhai 1 03?,China,9/20/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2022-114E,,Starlink 4713?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,ST/SG/SER.E/1086,[deorbited],10/7/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114U,,Starlink 4778?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114Z,,Starlink 4750?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114S,,Starlink 4737?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114T,,Starlink 4783?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114W,,Starlink 4773?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114X,,Starlink 4784?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114R,,Starlink 4771?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114V,,Starlink 4776?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114Y,,Starlink 4766?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114BD,,Starlink 4810?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114BE,,Starlink 4732?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114BF,,Starlink 4740?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114B,,Starlink 4738?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114C,,Starlink 4758?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114D,,Starlink 4752?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114F,,Starlink 4748?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114BB,,Starlink 4793?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114BC,,Starlink 4789?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AU,,Starlink 4799?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AV,,Starlink 4781?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AX,,Starlink 4788?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AY,,Starlink 4779?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114BA,,Starlink 4762?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AK,,Starlink 4755?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AL,,Starlink 4797?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AM,,Starlink 4794?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AN,,Starlink 4800?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AP,,Starlink 4703?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AQ,,Starlink 4795?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AS,,Starlink 4798?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AT,,Starlink 4790?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AR,,Starlink 4809?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114L,,Starlink 4760?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114G,,Starlink 4757?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114H,,Starlink 4751?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114J,,Starlink 4756?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114K,,Starlink 4764?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114M,,Starlink 4759?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114P,,Starlink 4649?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114Q,,Starlink 4747?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114N,,Starlink 4761?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AD,,Starlink 4753?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AG,,Starlink 4780?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AH,,Starlink 4770?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AJ,,Starlink 4767?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AA,,Starlink 4754?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AB,,Starlink 4769?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AC,,Starlink 4745?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AE,,Starlink 4746?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AF,,Starlink 4777?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AZ,,Starlink 4785?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,ST/SG/SER.E/1249,[deorbited],12/30/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-114AW,,Starlink 4792?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,ST/SG/SER.E/1249,[deorbited],12/29/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
