International Designator,National Designator,Name of Space Object,State/Organization,Date of Launch,GSO Location,UN Registered,Registration Document,Other Documents,Status,Date of Decay or Change,Function of Space Object,Secretariat`s Remarks,External website
2021-135A,,Communications Technology Test Satellite 9 (TJS-9) ,China,12/29/2021,,Yes,ST/SG/SER.E/1123,,in GSO,,Communications satellite,------,
2021-134A,,Tianhui 4-A ,China,12/29/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2021-134B,,Tianhui 4-B ,China,12/29/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2021-132A,50469,OWLID000359 (SL0389) [ONEWEB 0389],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132AA,50493,OWLID000383 (SL0418) [ONEWEB 0418],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132AB,50494,OWLID000384 (SL0419) [ONEWEB 0419],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132AC,50495,OWLID000385 (SL0420) [ONEWEB 0420],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132AH,50500,OWLID000390 (SL0429) [ONEWEB 0429],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132K,50478,OWLID000368 (SL0398) [ONEWEB 0398],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132L,50479,OWLID000369 (SL0399) [ONEWEB 0399],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132M,50480,OWLID000370 (SL0400) [ONEWEB 0400],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132N,50481,OWLID000371 (SL0401) [ONEWEB 0401],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132B,50470,OWLID000360 (SL0390) [ONEWEB 0390],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132F,50474,OWLID000364 (SL0394) [ONEWEB 0394],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132C,50471,OWLID000361 (SL0391) [ONEWEB 0391],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132G,50475,OWLID000365 (SL0395) [ONEWEB 0395],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132H,50476,OWLID000366 (SL0396) [ONEWEB 0396],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132J,50477,OWLID000367 (SL0397) [ONEWEB 0397],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132P,50482,OWLID000372 (SL0402) [ONEWEB 0402],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132Q,50483,OWLID000373 (SL0403) [ONEWEB 0403],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132D,50472,OWLID000362 (SL0392) [ONEWEB 0392],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132E,50473,OWLID000363 (SL0393) [ONEWEB 0393],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132R,50484,OWLID000374 (SL0404) [ONEWEB 0404],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132S,50485,OWLID000375 (SL0405) [ONEWEB 0405],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132T,50486,OWLID000376 (SL0406) [ONEWEB 0406],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132U,50487,OWLID000377 (SL0407) [ONEWEB 0407],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132Z,50492,OWLID000382 (SL0417) [ONEWEB 0417],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132V,50488,OWLID000378 (SL0409) [ONEWEB 0409],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132W,50489,OWLID000379 (SL0412) [ONEWEB 0412],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132X,50490,OWLID000380 (SL0413) [ONEWEB 0413],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132Y,50491,OWLID000381 (SL0414) [ONEWEB 0414],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132AF,50498,OWLID000388 (SL0426) [ONEWEB 0426],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132AK,50502,OWLID000392 (SL0432) [ONEWEB 0432],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132AG,50499,OWLID000389 (SL0427) [ONEWEB 0427],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132AE,50497,OWLID000387 (SL0424) [ONEWEB 0424],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132AD,50496,OWLID000386 (SL0421) [ONEWEB 0421],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132AL,50503,OWLID000393 (SL0440) [ONEWEB 0440],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132AM,50504,OWLID000394 (SL0450) [ONEWEB 0450],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
2021-132AJ,50501,OWLID000391 (SL0430) [ONEWEB 0430],United Kingdom,12/27/2021,,Yes,ST/SG/SER.E/1037,ST/SG/SER.E/1038,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 23 July 2022. Mentioned by the Russian Federation in ST/SG/SER.E/1038.,
[2021-133A],3580-2021-014,Full-scale model [IPM 3/PERSEY],Russian Federation,12/27/2021,,Yes,ST/SG/SER.E/1038,ST/SG/SER.E/1042,decayed,[2022-01-05],Full-scale model,Date of decay is 2022-01-05 using UTC.,
2021-131A,,"Resource-1 02E (Ziyuan-1 02E, ZY-1 (02E)) [(ZY 1-02E)]",China,12/26/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,Earth observation,------,
2021-131B,,Beijing 101 Middle School Science-Education Small Satellite (XW-3) [(CAS 9)],China,12/26/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,"Science and technology experiments, supplementary teaching for geography and other middle-school science subjects",------,
2021-130A,,James Webb Space Telescope [JWST],USA,12/25/2021,,Yes,ST/SG/SER.E/1041,,[heliocentric],,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-129B,,Shiyan 12-02 [(SY 12-02)],China,12/23/2021,,Yes,ST/SG/SER.E/1123,,[in GSO],,Test satellite,------,
2021-129A,,Shiyan 12-01 [(SY 12-01)],China,12/23/2021,,Yes,ST/SG/SER.E/1123,,[in GSO],,Test satellite,------,
2021-128A,,Inmarsat-6 F1 [(I6 F1)],United Kingdom,12/22/2021,-028 degrees East,Yes,ST/SG/SER.E/1037,,in GSO,,Communications,------,
2021-127A,,Dragon CRS-24 ,USA,12/21/2021,,Yes,ST/SG/SER.E/1041,ST/SG/SER.E/1050,[recovered],1/24/2022,Reusable space transportation systems,------,
2021-126A,50212,TURKSAT 5B ,Türkiye,12/19/2021,[+042.0 degrees East],Yes,ST/SG/SER.E/1069,,in GSO,,Communication,------,
2021-125G,,Starlink 3303 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,ST/SG/SER.E/1200,[deorbited],2/18/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AS,,Starlink 3263 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,ST/SG/SER.E/1215,decayed,5/20/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125J,,Starlink 3307 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,ST/SG/SER.E/1076,[deorbited],6/16/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AG,,Starlink 3274 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AH,,Starlink 3272 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AJ,,Starlink 3275 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AK,,Starlink 3276 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AM,,Starlink 3273 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AL,,Starlink 3268 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AP,,Starlink 3261 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AN,,Starlink 3259 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AV,,Starlink 3270 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AR,,Starlink 3266 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AT,,Starlink 3267 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AU,,Starlink 3264 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AW,,Starlink 3235 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AX,,Starlink 3255 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AY,,Starlink 3256 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AQ,,Starlink 3269 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AE,,Starlink-3280 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,ST/SG/SER.E/1041,[deorbited],12/28/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AF,,Starlink 3279 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AC,,Starlink 3277 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AD,,Starlink 3281 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AB,,Starlink 3285 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AA,,Starlink 3265 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125BC,,Starlink 3258 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125Z,,Starlink 3283 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125T,,Starlink 3289 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125U,,Starlink 3292 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125V,,Starlink 3291 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125W,,Starlink 3293 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125X,,Starlink 3282 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125Y,,Starlink 3284 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125Q,,Starlink 3245 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125S,,Starlink 3287 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125R,,Starlink 3286 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125M,,Starlink 3271 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125F,,Starlink 3304 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125H,,Starlink 3306 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125K,,Starlink 3298 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125L,,Starlink 3305 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125N,,Starlink 3296 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125P,,Starlink 3301 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125AZ,,Starlink 3257 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125BA,,Starlink 3254 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125BB,,Starlink 3260 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125BD,,Starlink 3262 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125A,,Starlink 3317 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125C,,Starlink 3309 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125D,,Starlink 3297 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125B,,Starlink 3313 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-125E,,Starlink 3288 ,USA,12/18/2021,,Yes,ST/SG/SER.E/1041,ST/SG/SER.E/1249,[deorbited],12/21/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-124A,,Tianlian 2-02 ,China,12/13/2021,,Yes,ST/SG/SER.E/1123,,in GSO,,Communications satellite,------,
[2021-123*],3578-2021-014,Express AMU3 ,Russian Federation,12/13/2021,[+103 degrees East],Yes,ST/SG/SER.E/1038,,[in GSO],,Telecommunications,International Designator pending assignment.,
[2021-123*],3579-2021-014,Express AMU7 ,Russian Federation,12/13/2021,[+145 degrees East],Yes,ST/SG/SER.E/1038,,[in GSO],,Telecommunications,International Designator pending assignment.,
2021-122B,,Shijian-6 Group-05 Satellite-B (SJ-6 05B) [(SHIJIAN 6-05B)],China,12/10/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,Test satellite,------,
2021-122A,,Shijian-6 Group-05 Satellite-A (SJ-6 05A) [(SHIJIAN 6-05A)],China,12/10/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,Test satellite,------,
2021-120A,,Global 17 [BLACKSKY GLOBAL-17],USA,12/9/2021,,Yes,ST/SG/SER.E/1041,ST/SG/SER.E/1040,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Mentioned by New Zealand in ST/SG/SER.E/1040.,
2021-120B,,Global 16 [BLACKSKY GLOBAL-16],USA,12/9/2021,,Yes,ST/SG/SER.E/1041,ST/SG/SER.E/1040,in orbit,,------,Mentioned by New Zealand in ST/SG/SER.E/1040.,
2021-121A,,IXPE ,USA,12/9/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-119A,3577-2021-014,Soyuz MS-20 ,Russian Federation,12/8/2021,,Yes,ST/SG/SER.E/1038,ST/SG/SER.E/1038,recovered,12/20/2021,"Delivery to the International Space Station of a crew consisting of Aleksandr Aleksandrovich Misurkin (Russian Federation), commander of the crewed transport vehicle and of Visiting Expedition 20, and space flight participants Yusaku Maezawa (Japan) and Yozo Hirano (Japan)",------,
[2021-117E],, [JINZIJING 5 (GB 5)],[China],[2021-12-07],,No,,,[decayed],[2023-05-15],------,Not registered with the United Nations.,
[2021-117D],, [LIZE 1],[China],[2021-12-07],,No,,,[decayed],[2023-08-01],------,Not registered with the United Nations.,
2021-118A,,STPSat 6 ,USA,12/7/2021,,Yes,ST/SG/SER.E/1041,,in GSO,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-118B,,LDPE 1 ,USA,12/7/2021,,Yes,ST/SG/SER.E/1041,,in GSO,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-117A,,Tianjin University 1 (TJU-1) ,China,12/7/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,Meteorological observation,------,
[2021-117*],, [GOLDEN BAUHINIA SATELLITE NO.1 (03)],[China],[2021-12-07],,No,,,[decayed],[2024-02-14],------,Not registered with the United Nations. International Designator pending assignment.,
[2021-117*],, [GOLDEN BAUHINIA SATELLITE NO.5],[China],[2021-12-07],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2021-116B],, [GALILEO 28],[(for European Union)],[2021-12-05],,No,,,[in orbit],,------,Not registered with the United Nations.,
[2021-116A],, [GALILEO 27],[(for European Union)],[2021-12-05],,No,,,[in orbit],,------,Not registered with the United Nations.,
2021-115C,,Starlink 3237 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,ST/SG/SER.E/1229,[deorbited],9/14/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AZ,,Starlink 3201 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AS,,Starlink 3206 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,ST/SG/SER.E/1227,[deorbited],8/10/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115F,,Starlink 3251 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115J,,Starlink 3246 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115K,,Starlink 3252 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115L,,Starlink 3238 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115M,,Starlink 3113 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
