International Designator,National Designator,Name of Space Object,State/Organization,Date of Launch,GSO Location,UN Registered,Registration Document,Other Documents,Status,Date of Decay or Change,Function of Space Object,Secretariat`s Remarks,External website
2024-210J,,Starlink-32518 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210K,,Starlink-32471 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210Q,,Starlink-32601 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210P,,Starlink-32612 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2024-208A],, [HAIYANG 4A],[China],[2024-11-13],,No,,,[in orbit],,------,Not registered with the United Nations. Date of launch is 2024-11-13 using UTC.,
[2024-205*],, [JILIN 1 GAOFEN],[China],[2024-11-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-205*],, [XIGUANG 1],[China],[2024-11-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-205*],, [XIGUANG 1],[China],[2024-11-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-205*],, [YUNYAO 1],[China],[2024-11-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-205*],, [YUNYAO 1],[China],[2024-11-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-205*],, [YUNYAO 1],[China],[2024-11-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-205*],, [YUNYAO 1],[China],[2024-11-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-205*],, [OMAN LENS-1 (OL 1)],[(for Oman)],[2024-11-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-205*],, [CHINA],[China],[2024-11-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-205*],, [CHINA],[China],[2024-11-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-205*],, [YUNYAO 1],[China],[2024-11-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-205*],, [JILIN 1],[China],[2024-11-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-205*],, [CHINA],[China],[2024-11-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-205*],, [CHINA],[China],[2024-11-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-205*],, [CHINA],[China],[2024-11-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-206A],,KOREASAT 6A ,Republic of Korea,11/11/2024,+116.0 degrees East,Yes,ST/SG/SER.E/1248,,in GSO,,"Broadcasting, satellite communications and radionavigation services",------,
2024-207U,,Starlink-32567 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207P,,Starlink-32536 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207Q,,Starlink-32624 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207S,,Starlink-32620 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207L,,Starlink-32579 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207N,,Starlink-32564 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207T,,Starlink-32609 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207R,,Starlink-32622 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207M,,Starlink-32537 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207B,,Starlink-32434 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207K,,Starlink-32605 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207D,,Starlink-32559 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207J,,Starlink-32616 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207C,,Starlink-32460 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207F,,Starlink-32544 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207H,,Starlink-32547 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207E,,Starlink-32541 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207G,,Starlink-32555 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207A,,Starlink-32303 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207W,,Starlink-32354 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207V,,Starlink-32420 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207Z,,Starlink-32500 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207X,,Starlink-32361 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-207Y,,Starlink-32563 ,USA,11/11/2024,,Yes,ST/SG/SER.E/1242,ST/SG/SER.E/1302,[deorbited],6/3/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2024-013E],, [CHINA],[China],[2024-11-10],,No,,,[deorbited],[2025-03-18],------,Not registered with the United Nations. Date of launch is date of deployment from TIANZHOU 7 (international designator 2024-013A),
[2024-203*],, [PIESAT 2],[China],[2024-11-09],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-203*],, [PIESAT 2],[China],[2024-11-09],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-203*],, [PIESAT 2],[China],[2024-11-09],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-203*],, [CHINA],[China],[2024-11-09],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
2024-204D,,Starlink-11321 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204G,,Starlink-11328 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204J,,Starlink-11398 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204A,,Starlink-11402 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204E,,Starlink-11314 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204C,,Starlink-11401 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204F,,Starlink-11324 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204H,,Starlink-11329 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204B,,Starlink-11316 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204L,,Starlink-11359 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204N,,Starlink-11351 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204P,,Starlink-32410 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204Q,,Starlink-32377 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204K,,Starlink-11383 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204M,,Starlink-11301 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204S,,Starlink-32501 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204R,,Starlink-32292 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204V,,Starlink-32489 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204T,,Starlink-32383 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-204U,,Starlink-32239 ,USA,11/9/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202H,,Starlink-32433 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202J,,Starlink-32394 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202F,,Starlink-32330 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202K,,Starlink-32486 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202N,,Starlink-32451 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202P,,Starlink-32556 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202G,,Starlink-32379 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202M,,Starlink-32483 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202L,,Starlink-32391 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202C,,Starlink-32352 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202B,,Starlink-32472 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202A,,Starlink-32362 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202D,,Starlink-32427 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202E,,Starlink-32346 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202V,,Starlink-32318 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202S,,Starlink-32415 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202R,,Starlink-32316 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202W,,Starlink-32401 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202U,,Starlink-32324 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202Y,,Starlink-32569 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202Q,,Starlink-32466 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202T,,Starlink-32393 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-202X,,Starlink-32588 ,USA,11/7/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2024-201B],, [PROTOSAT 1],[(for Rwanda)],[2024-11-05],,No,,ST/SG/SER.E/1245,[in orbit],,------,Not registered with the United Nations. Mentioned by New Zealand in ST/SG/SER.E/1245.,
2024-200A,,Dragon CRS-31 ,USA,11/5/2024,,Yes,ST/SG/SER.E/1242,ST/SG/SER.E/1249,[recovered],12/17/2024,Reusable space transportation systems,Date of launch is 2024-11-05 using UTC.,
[2024-199*],3740-2024-13,SITRO-AIS-17 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199A],3738-2024-13,Ionosfera-M No.1 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Monitoring of heliogeophysical conditions,Date of launch is 2024-11-04 using UTC.,
[2024-199B],3739-2024-13,Ionosfera-M No.2 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Monitoring of heliogeophysical conditions,Date of launch is 2024-11-04 using UTC.,
[2024-199L],3766-2024-13,Polytech Universe-5 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,Date of launch is 2024-11-04 using UTC.,
[2024-199N],3786-2024-13,Polytech Universe 4 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,Date of launch is 2024-11-04 using UTC.,
[2024-199M],3788-2024-13,Colibri-S ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Earth remote sensing,Date of launch is 2024-11-04 using UTC.,
[2024-199*],3762-2024-13,SITRO-AIS-43 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3758-2024-13,SITRO-AIS-41 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3754-2024-13,RTU MIREA1 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3753-2024-13,TUSUR GO ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3761-2024-13,Druzhba ATURK ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Earth remote sensing,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3755-2024-13,YUZGU-60 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3756-2024-13,SIT-HSE ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3759-2024-13,Norbi-3 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Scientific applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3742-2024-13,SITRO-AIS-18 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3745-2024-13,SITRO-AIS-23 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3746-2024-13,SITRO-AIS-20 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3747-2024-13,SITRO-AIS-24 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3751-2024-13,SITRO-AIS-16 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3743-2024-13,SITRO-AIS-22 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3744-2024-13,SITRO-AIS-19 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3741-2024-13,SITRO-AIS-21 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3752-2024-13,SIT-2086 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3771-2024-13,Khors No. 4 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Scientific applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3772-2024-13,Vladivostok-1 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Scientific applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3749-2024-13,SITRO-AIS-14 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3764-2024-13,SITRO-AIS-44 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3763-2024-13,Altair ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Scientific applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3768-2024-13,Khors No. 3 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Scientific applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3777-2024-13,SITRO-AIS-39 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3773-2024-13,SITRO-AIS-37 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3779-2024-13,SITRO-AIS-40 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3767-2024-13,CSTP-2.2 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Scientific applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199AG],3778-2024-13,Mordovia ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3776-2024-13,Ruzaevka-390 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,Date of launch is 2024-11-04 using UTC.,
[2024-199*],3781-2024-13,SITRO-AIS-45 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3785-2024-13,SITRO-AIS-47 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3787-2024-13,SITRO-AIS-48 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3783-2024-13,SITRO-AIS-46 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3748-2024-13,SITRO-AIS-13 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3782-2024-13,Vizard-ion ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3789-2024-13,CSTP-2.11 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Earth remote sensing,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199Y],3784-2024-13,Gorizont [HORIZON GORIZONT],Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Scientific applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3760-2024-13,SITRO-AIS-42 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3750-2024-13,SITRO-AIS-15 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3775-2024-13,SITRO-AIS-38 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Technological applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199AP],3769-2024-13,SXC6-2362 HyperView-1G ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Earth remote sensing,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3770-2024-13,MTUCI-1 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Scientific applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199*],3757-2024-13,SamSat-Ionosfera ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Scientific applications,International Designator pending assignment. Date of launch is 2024-11-04 using UTC.,
[2024-199AD],3780-2024-13,SXC3-2361 ArcticSat-1 ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,,in orbit,,Scientific applications,Date of launch is 2024-11-04 using UTC.,
2024-199AJ,3774-2024-13,Nokhcho (Akhmat-2) ,Russian Federation,11/5/2024,,Yes,ST/SG/SER.E/1238,ST/SG/SER.E/1321,decayed,12/29/2025,Technological applications,Additional name of space object provided by State of registry in ST/SG/SER.E/1321. Date of launch is 2024-11-04 using UTC.,
[2024-198A],, [DSN 3 (KIRAMEKI 3)],[Japan],[2024-11-04],,No,,,[in GSO],,------,Not registered with the United Nations.,
[2024-199*],, [HODHOD],[(for Iran (Islamic Republic of))],[2024-11-04],,No,,ST/SG/SER.E/1238,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment. Date of launch is 2024-11-04 using UTC. Mentioned by the Russian Federation in ST/SG/SER.E/1238.,
[2024-199*],, [KOSAR],[(for Iran (Islamic Republic of))],[2024-11-04],,No,,ST/SG/SER.E/1238,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment. Date of launch is 2024-11-04 using UTC. Mentioned by the Russian Federation in ST/SG/SER.E/1238.,
[2024-199*],, [ZIMSAT 2],[(for Zimbabwe)],[2024-11-04],,No,,ST/SG/SER.E/1238,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment. Date of launch is 2024-11-04 using UTC. Mentioned by the Russian Federation in ST/SG/SER.E/1238.,
[2024-078F],, [SZ-18 MODULE],[China],[2024-11-03],,No,,,[in orbit],,------,Not registered with the United Nations. Date of launch is date of separation from SHENZHOU 18 (international designator 22024-078A),
[2024-197A],3737-2024-012,Cosmos-2579 ,Russian Federation,10/31/2024,,Yes,ST/SG/SER.E/1231,,in orbit,,Space object intended for assignments on behalf of the Ministry of Defence of the Russian Federation,------,
2024-195U,,Starlink-32515 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
