International Designator,National Designator,Name of Space Object,State/Organization,Date of Launch,GSO Location,UN Registered,Registration Document,Other Documents,Status,Date of Decay or Change,Function of Space Object,Secretariat`s Remarks,External website
2023-171W,,Starlink-30808 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-170Y,,Starlink-30871 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,TDate of launch is 2023-11-04 using UTC.,
2023-170X,,Starlink-30874 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170W,,Starlink-30865 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170V,,Starlink-30872 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170Q,,Starlink-30792 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170U,,Starlink-30875 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170T,,Starlink-30840 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170S,,Starlink-30855 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170R,,Starlink-30836 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170M,,Starlink-30818 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170K,,Starlink-30851 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170P,,Starlink-30835 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170N,,Starlink-30794 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170A,,Starlink-30800 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170G,,Starlink-30837 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170F,,Starlink-30838 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170C,,Starlink-30841 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170B,,Starlink-30845 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170D,,Starlink-30839 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170E,,Starlink-30846 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170H,,Starlink-30813 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170J,,Starlink-30805 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-170L,,Starlink-30786 ,USA,[2023-11-04],,Yes,ST/SG/SER.E/1186,ST/SG/SER.E/1242,[deorbited],11/21/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-04 using UTC.,
2023-169A,,TJS-10 ,China,11/3/2023,,Yes,ST/SG/SER.E/1237,,in GSO,,????,The registration submission for this space object is presently being processed by the United Nations Secretariat.,
2023-168A,,Tianhui-5 A ,China,10/31/2023,,Yes,ST/SG/SER.E/1237,,in orbit,,Remote sensing satellite,The registration submission for this space object is presently being processed by the United Nations Secretariat. Date of launch is 2023-10-31 using UTC.,
2023-168C,,Tianhui-5 B ,China,10/31/2023,,Yes,ST/SG/SER.E/1237,,in orbit,,Remote sensing satellite,The registration submission for this space object is presently being processed by the United Nations Secretariat. Date of launch is 2023-10-31 using UTC.,
2023-167E,,Starlink-30819 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167B,,Starlink-30824 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167D,,Starlink-30810 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167A,,Starlink-30753 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167C,,Starlink-30791 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167K,,Starlink-30801 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167P,,Starlink-30826 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167H,,Starlink-30778 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167G,,Starlink-30821 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167N,,Starlink-30760 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167L,,Starlink-30793 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167M,,Starlink-30755 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167F,,Starlink-30806 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167J,,Starlink-30809 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167R,,Starlink-30820 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167Q,,Starlink-30796 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167V,,Starlink-30830 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167S,,Starlink-30785 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167T,,Starlink-30807 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167U,,Starlink-30822 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167W,,Starlink-30827 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167X,,Starlink-30798 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-167Y,,Starlink-30762 ,USA,10/30/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2023-165C],3691-2023-017,Csomos-2571 ,Russian Federation,10/29/2023,,Yes,ST/SG/SER.E/1177,,in orbit,,Intended for assignments on behalf of the Ministry of Defence of the Russian Federation,Date of launch is date of deployment from COSMOS 2570 (international designator 2023-165A).,
2023-166U,,Starlink-30812 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166V,,Starlink-30771 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166X,,Starlink-30752 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166W,,Starlink-30764 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166F,,Starlink-30804 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166J,,Starlink-30829 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166D,,Starlink-30831 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166E,,Starlink-30797 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166H,,Starlink-30803 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166B,,Starlink-30834 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166A,,Starlink-30802 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166C,,Starlink-30834 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166G,,Starlink-30784 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166Q,,Starlink-30815 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166P,,Starlink-30763 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166R,,Starlink-30814 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166L,,Starlink-30779 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166T,,Starlink-30811 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166K,,Starlink-30788 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166M,,Starlink-30773 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166N,,Starlink-30816 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-166S,,Starlink-30789 ,USA,10/29/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2023-165A],3690-2023-016,Cosmos-2570 ,Russian Federation,10/27/2023,,Yes,ST/SG/SER.E/1177,,in orbit,,Intended for assignments on behalf of the Ministry of Defence of the Russian Federation,------,
2023-164A,,Shenzhou-17 ,China,10/26/2023,,Yes,ST/SG/SER.E/1237,,[recovered],[2024-04-30],Crewed spacecraft,The registration submission for this space object is presently being processed by the United Nations Secretariat. Date of launch in 2023-10-26 using UTC.,
1998-067WA,3689-2023-015,Parus MGTU ,Russian Federation,[2023-10-25],,Yes,ST/SG/SER.E/1177,ST/SG/SER.E/1197,decayed,3/29/2024,------,International Designator provided by State of registry. Date of launch is date of deployment from the ISS. Date of deployment is 2023-10-25 using UTC.,
2023-163A,,Yaogan-39 04A ,China,10/23/2023,,Yes,ST/SG/SER.E/1237,,in orbit,,Remote sensing satellite,The registration submission for this space object is presently being processed by the United Nations Secretariat. Date of launch is 2023-10-23 using UTC.,
2023-163C,,Yaogan-39 04B ,China,10/23/2023,,Yes,ST/SG/SER.E/1237,,in orbit,,Remote sensing satellite,The registration submission for this space object is presently being processed by the United Nations Secretariat. Date of launch is 2023-10-23 using UTC.,
2023-163E,,Yaogan-39 04C ,China,10/23/2023,,Yes,ST/SG/SER.E/1237,,in orbit,,Remote sensing satellite,The registration submission for this space object is presently being processed by the United Nations Secretariat. Date of launch is 2023-10-23 using UTC.,
2023-162P,,Starlink-30757 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162G,,Starlink-30754 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162L,,Starlink-30787 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162M,,Starlink-30756 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162H,,Starlink-30766 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162K,,Starlink-30790 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162J,,Starlink-30767 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162Q,,Starlink-30770 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162T,,Starlink-30772 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162S,,Starlink-30761 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162V,,Starlink-30782 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162F,,Starlink-30781 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162N,,Starlink-30783 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162R,,Starlink-30758 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162X,,Starlink-30775 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162W,,Starlink-30769 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162Y,,Starlink-30780 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162E,,Starlink-30759 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162B,,Starlink-30765 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162D,,Starlink-30799 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162C,,Starlink-30768 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162A,,Starlink-30795 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-162U,,Starlink-30776 ,USA,10/22/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-22 using UTC.,
2023-161U,,Starlink-30580 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161V,,Starlink-30493 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161W,,Starlink-30601 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161T,,Starlink-30572 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161D,,Starlink-30600 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161F,,Starlink-30592 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161G,,Starlink-30589 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161B,,Starlink-30614 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161H,,Starlink-30617 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161A,,Starlink-30594 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161E,,Starlink-30605 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161C,,Starlink-30607 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161K,,Starlink-30612 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161P,,Starlink-30596 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161J,,Starlink-30616 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161Q,,Starlink-30595 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161M,,Starlink-30611 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161N,,Starlink-30606 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161R,,Starlink-30593 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161L,,Starlink-30421 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-161S,,Starlink-30353 ,USA,10/21/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-160P,,Starlink-30591 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160Q,,Starlink-30584 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160U,,Starlink-30578 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160V,,Starlink-30574 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160S,,Starlink-30608 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160T,,Starlink-30615 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160N,,Starlink-30557 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160R,,Starlink-30590 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160W,,Starlink-30570 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160X,,Starlink-30581 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160A,,Starlink-30604 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160B,,Starlink-30500 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160C,,Starlink-30613 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160F,,Starlink-30603 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160K,,Starlink-30586 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160H,,Starlink-30610 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160D,,Starlink-30597 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160L,,Starlink-30609 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160E,,Starlink-30598 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160G,,Starlink-30602 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160J,,Starlink-30551 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
2023-160M,,Starlink-30583 ,USA,10/18/2023,,Yes,ST/SG/SER.E/1179,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-10-18 using UTC.,
