,,,,,,,,,,,,,
International Designator,National Designator,Name of Space Object,State/Organization,Date of Launch,GSO Location,UN Registered,Registration Document,Other Documents,Status,Date of Decay or Change,Function of Space Object,Secretariat`s Remarks,External website
2020-070BD,,Starlink 1729 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1270,[deorbited],1/31/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070BE,,Starlink 1732 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1287,[deorbited],2/26/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070Y,,Starlink 1671 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1287,[deorbited],2/21/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AV,,Starlink 1675 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,[deorbited],[2025-11-27],Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070BM,,Starlink 1755 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1287,[deorbited],2/23/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070P,,Starlink 1696 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1290,[deorbited],4/29/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070BK,,Starlink 1749 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1290,[deorbited],3/20/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070Q,,Starlink 1697 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1290,[deorbited],4/6/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070U,,Starlink 1701 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1290,[deorbited],3/1/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AX,,Starlink 1682 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1290,[deorbited],3/2/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070BA,,Starlink 1708 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1302,[deorbited],6/13/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-069A,,Cygnus NG-14 ,USA,10/3/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/977,[deorbited],1/26/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061BF,,Flock 4v 17 ,USA,[2020-10-02],,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1213,decayed,3/14/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is estimated date of deployment from ION-SVC (international designator 2020-061C).,
2020-061BD,,Flock 4v 16 ,USA,[2020-09-30],,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1200,decayed,2/28/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is estimated date of deployment from ION-SVC (international designator 2020-061C).,
2020-061BE,,Flock 4v 15 ,USA,[2020-09-30],,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1213,decayed,3/28/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is estimated date of deployment from ION-SVC (international designator 2020-061C).,
2020-068S,,"FM144, LEMUR 2 Susurrus ",Luxembourg,9/28/2020,,Yes,ST/SG/SER.E/1043,A/AC.105/INF/445,[decayed],[2024-10-09],Earth exploration and meteorology; testing of inter-satellite links,Previously registered under resolution 1721B (XVI) in A/AC.105/INF/445. Mentioned by the Russian Federation in ST/SG/SER.E/969.,
,,,,,,,,ST/SG/SER.E/969,,,,,
2020-068Q,,"FM145, LEMUR 2 Slicers ",Luxembourg,9/28/2020,,Yes,ST/SG/SER.E/1043,A/AC.105/INF/445,[decayed],[2024-10-09],Earth exploration and meteorology; testing of inter-satellite links,Previously registered under resolution 1721B (XVI) in A/AC.105/INF/445. Mentioned by the Russian Federation in ST/SG/SER.E/969.,
,,,,,,,,ST/SG/SER.E/969,,,,,
2020-068T,,Lemur 2 Nichol ,USA,9/28/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/969,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Mentioned by the Russian Federation in ST/SG/SER.E/969.,
2020-068M,FIN-8-SAT-2020,ICEYE X6 ,Finland,9/28/2020,,Yes,ST/SG/SER.E/958,ST/SG/SER.E/969,in orbit,,Earth observation satellite carrying a synthetic aperture radar. Data will be provided commercially.,Mentioned by the Russian Federation in ST/SG/SER.E/969.,
2020-068L,FIN-9-SAT-2020,ICEYE X7 ,Finland,9/28/2020,,Yes,ST/SG/SER.E/958,ST/SG/SER.E/969,in orbit,,Earth observation satellite carrying a synthetic aperture radar. Data will be provided commercially.,Mentioned by the Russian Federation in ST/SG/SER.E/969.,
2020-068K,D-R080,Spectrum AnaLysis SATellite (SALSAT) ,Germany,9/28/2020,,Yes,ST/SG/SER.E/975,ST/SG/SER.E/969,in orbit,,"Spectrum AnaLysis SATellite (SALSAT) is a nanosatellite project of the Technical University of Berlin to develop, launch and operate a nanosatellite with a payload for in-orbit spectrum analysis, demonstrating space technology and satellite communication",Estimated years when space object is no longer functional and re-enters provided by State of registry in ST/SG/SER.E/975. Mentioned by the Russian Federation in ST/SG/SER.E/969.,Link
2020-068V,D-R083,NetSat 3 ,Germany,9/28/2020,,Yes,ST/SG/SER.E/975,ST/SG/SER.E/969,in orbit,,Demonstration of autonomous formation flight in three dimensions,Estimated years when space object is no longer functional and re-enters provided by State of registry in ST/SG/SER.E/975. Mentioned by the Russian Federation in ST/SG/SER.E/969.,Link
2020-068U,D-R084,NetSat 4 ,Germany,9/28/2020,,Yes,ST/SG/SER.E/975,ST/SG/SER.E/969,in orbit,,Demonstration of autonomous formation flight in three dimensions,Estimated years when space object is no longer functional and re-enters provided by State of registry in ST/SG/SER.E/975. Mentioned by the Russian Federation in ST/SG/SER.E/969.,Link
2020-068X,D-R082,NetSat 2 ,Germany,9/28/2020,,Yes,ST/SG/SER.E/975,ST/SG/SER.E/969,in orbit,,Demonstration of autonomous formation flight in three dimensions,Estimated years when space object is no longer functional and re-enters provided by State of registry in ST/SG/SER.E/975. Mentioned by the Russian Federation in ST/SG/SER.E/969.,Link
2020-068W,D-R081,NetSat 1 ,Germany,9/28/2020,,Yes,ST/SG/SER.E/975,ST/SG/SER.E/969,in orbit,,Demonstration of autonomous formation flight in three dimensions,Estimated years when space object is no longer functional and re-enters provided by State of registry in ST/SG/SER.E/975. Mentioned by the Russian Federation in ST/SG/SER.E/969.,Link
2020-068G,2020-LT-01,LacunaSat 3 ,Lithuania,9/28/2020,,Yes,ST/SG/SER.E/960,ST/SG/SER.E/969,in orbit,,Satellite services and technology demonstration,Mentioned by the Russian Federation in ST/SG/SER.E/969.,
[2020-068B],3548-2020-008,Gonets M No.28 [GONETS M 18],Russian Federation,9/28/2020,,Yes,ST/SG/SER.E/969,,in orbit,,Telecommunications,------,
[2020-068C],3549-2020-008,Gonets M No.29 [GONETS M 19],Russian Federation,9/28/2020,,Yes,ST/SG/SER.E/969,,in orbit,,Telecommunications,------,
[2020-068A],3547-2020-008,Gonets M No.27 [GONETS M 17],Russian Federation,9/28/2020,,Yes,ST/SG/SER.E/969,,in orbit,,Telecommunications,------,
[2020-068J],3551-2020-008,Norbi ,Russian Federation,9/28/2020,,Yes,ST/SG/SER.E/969,,in orbit,,Scientific and educational applications,------,
[2020-068H],3550-2020-008,Descartes [Dekart],Russian Federation,9/28/2020,,Yes,ST/SG/SER.E/969,,in orbit,,Scientific and educational applications,------,
2020-068R,,Lemur 2 DayWzAGoodDay ,USA,9/28/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1249,decayed,12/17/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Mentioned by the Russian Federation in ST/SG/SER.E/969.,
,,,,,,,,ST/SG/SER.E/969,,,,,
2020-068F,3553-2020-008,Yarilo No.2 ,Russian Federation,9/28/2020,,Yes,ST/SG/SER.E/969,ST/SG/SER.E/1257,decayed,2/9/2025,Scientific and educational applications,------,
2020-068D,,MeznSat ,United Arab Emirates,9/28/2020,,Yes,ST/SG/SER.E/1018,ST/SG/SER.E/1018,[decayed],[2025-05-06],Earth observation/ education. A 3U cubesat for monitoring greenhouse gases using short-wave infrared spectrometry,State of registry notes in ST/SG/SER.E/1018/Add.1 that space object is no longer functional as of 2022-04-09 095300 UTC due to a failure in the on-board power management system software causing the power management board to fail boot up after a hard reset was commanded. Mentioned by the Russian Federation in ST/SG/SER.E/969.,
,,,,,,,,ST/SG/SER.E/1018/Add.1,,,,,
,,,,,,,,ST/SG/SER.E/969,,,,,
2020-068E,3552-2020-008,Yarilo No.1 ,Russian Federation,9/28/2020,,Yes,ST/SG/SER.E/969,ST/SG/SER.E/1271,decayed,3/8/2025,Scientific and educational applications,------,
2020-068N,,Kepler 5 (Amidala) ,Canada,9/28/2020,,Yes,ST/SG/SER.E/1060,ST/SG/SER.E/1307,[decayed],11/18/2024,Data transfer and technology,Mentioned by the Russian Federation in ST/SG/SER.E/969.,
,,,,,,,,ST/SG/SER.E/969,,,,,
2020-068P,,Kepler 4 (Antilles) ,Canada,9/28/2020,,Yes,ST/SG/SER.E/1060,ST/SG/SER.E/969,[decayed],[2025-06-18],Data transfer and technology,Mentioned by the Russian Federation in ST/SG/SER.E/969.,
2020-067B,,HJ 02B [HUANJING 2B],China,9/27/2020,,Yes,ST/SG/SER.E/1033,,in orbit,,Earth observation,------,
2020-067A,,HJ 02A [HUANJING 2A],China,9/27/2020,,Yes,ST/SG/SER.E/1033,,in orbit,,Earth observation,------,
2020-066A,,HY 02C [HAIYANG 2C],China,9/21/2020,,Yes,ST/SG/SER.E/1033,,in orbit,,"Monitor and conduct research on the marine environment and provide support services for marine disaster prevention and mitigation, protection of marine rights and interests, development of marine resources, marine environmental protection and marine scientific research",------,
2020-065G,,Jilin 1gf03c01 [JILIN 01 GAOFEN 3H],China,9/15/2020,,Yes,ST/SG/SER.E/1033,,in orbit,,Optical remote sensing of Earth,------,
2020-065H,,Jilin 1gf03c02 [JILIN 01 GAOFEN 3I],China,9/15/2020,,Yes,ST/SG/SER.E/1033,,in orbit,,Optical remote sensing of Earth,------,
[2020-065J],,Jilin 1gf03c03 [JILIN 01 GAOFEN 3J],China,9/15/2020,,Yes,ST/SG/SER.E/1033,,in orbit,,Optical remote sensing of Earth,------,
2020-065A,,Jilin 1gf03b01 [JILIN 01 GAOFEN 3B],China,9/15/2020,,Yes,ST/SG/SER.E/1033,,in orbit,,Optical remote sensing of Earth,------,
2020-065D,,Jilin 1gf03b04 [JILIN 01 GAOFEN 3E],China,9/15/2020,,Yes,ST/SG/SER.E/1033,,in orbit,,Optical remote sensing of Earth,------,
2020-065B,,Jilin 1gf03b02 [JILIN 01 GAOFEN 3C],China,9/15/2020,,Yes,ST/SG/SER.E/1033,,in orbit,,Optical remote sensing of Earth,------,
2020-065C,,Jilin 1gf03b03 [JILIN 01 GAOFEN 3D],China,9/15/2020,,Yes,ST/SG/SER.E/1033,,in orbit,,Optical remote sensing of Earth,------,
2020-065F,,Jilin 1gf03b06 [JILIN 01 GAOFEN 3G],China,9/15/2020,,Yes,ST/SG/SER.E/1033,,in orbit,,Optical remote sensing of Earth,------,
2020-065E,,Jilin 1gf03b05 [JILIN 01 GAOFEN 3F],China,9/15/2020,,Yes,ST/SG/SER.E/1033,,in orbit,,Optical remote sensing of Earth,------,
2020-064A,,GAOFEN 11-2 ,China,9/7/2020,,Yes,ST/SG/SER.E/1033,,in orbit,,Remote sensing satellite,------,
[2020-063G],, [CHINA],[China],[2020-09-04],,No,,,[in orbit],,------,Not registered with the United Nations.,
[2020-063A],, [REUSABLE EXPERIMIENTAL SPACECRAFT],[China],[2020-09-04],,No,,,[recovered],[2020-09-06],------,Not registered with the United Nations.,
2020-061Y,MCO 001,OSM 1 Cicero ,Monaco,9/3/2020,,Yes,A/AC.105/INF/442,A/AC.105/INF/442/Add.1,in orbit,,Collecting climate data for environmental application,State of registry notes in A/AC.105/INF/442/Add.1 that space object ceased communication at 0257 UTC on 11 June 2021 due to a radiation event.,Link
2020-061AD,,Lemur 2 Oscarlator ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,[decayed],[2024-01-27],Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061Z,Mar-20,EG 2 (Tyvak 0171) ,Australia,9/3/2020,,Yes,ST/SG/SER.E/986,,[decayed],[2024-02-10],Telecommunications,------,
[2020-061BJ],, [FLOCK 4V 20],[(for USA)],[2020-09-03],,No,,ST/SG/SER.E/1229,decayed,9/11/2024,------,Not registered with the United Nations.,
2020-061T,,Flock 4v 6 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1229,decayed,9/1/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061J,SIVR/705-2022-002,TRISAT ,Slovenia,9/3/2020,,Yes,ST/SG/SER.E/1084,,[decayed],[2024-09-29],"Technological demonstration of space technologies of Slovenia, observation of the Earth’s surface, and measurement of radiological hardness and cumulative ionization dose",------,
2020-061AA,,Flock 4V 10 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1229,decayed,9/9/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061BM,, [FLOCK 4V 23],[(for USA)],[2020-09-03],,No,,ST/SG/SER.E/1186,[decayed],11/9/2023,------,Not registered with the United Nations.,
2020-062BA,,Starlink 1691 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1031,decayed,8/17/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AY,,Lemur 2 Ursa Avion ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1188,decayed,12/7/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AN,,SpaceBee 16 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1131,decayed,5/11/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AR,,SpaceBee 14 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1130,decayed,4/26/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AP,,SpaceBee 12 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1130,decayed,4/19/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AM,,SpaceBee 11 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1130,decayed,4/10/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AQ,,SpaceBee 13 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1130,decayed,4/25/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AW,,Lemur 2 Djuproera ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1179,decayed,10/17/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AV,,Lemur 2 Schmidtfall ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1188,decayed,12/8/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AX,,Lemur 2 Squarejaws ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1186,decayed,11/25/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AU,,Flock 4v 4 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1188,decayed,12/12/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062X,,Starlink 1546 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1146,[deorbited],6/10/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AK,,SpaceBee 10 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1117,decayed,3/28/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AL,,SpaceBee 17 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1131,decayed,5/16/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AH,,SpaceBee 19 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1131,decayed,5/31/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AJ,,SpaceBee 18 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1131,decayed,5/25/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AE,,SpaceBee 21 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1146,decayed,6/14/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AF,,SpaceBee 20 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1146,decayed,6/14/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AG,,SpaceBee 15 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1130,decayed,4/29/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061BQ,, [FLOCK 4V 25],[(for USA)],[2020-09-03],,No,,ST/SG/SER.E/1179,decayed,10/31/2023,------,Not registered with the United Nations.,
[2020-061BK],, [FLOCK 4V 21],[(for USA)],[2020-09-03],,No,,ST/SG/SER.E/1179,decayed,10/31/2023,------,Not registered with the United Nations.,
2020-061BL,, [FLOCK 4V 22],[(for USA)],[2020-09-03],,No,,ST/SG/SER.E/1186,decayed,11/5/2023,------,Not registered with the United Nations.,
[2020-061K],2020-B-SC-034,PICASSO ,Belgium,9/3/2020,,Yes,ST/SG/SER.E/949,ST/SG/SER.E/949/Add.1,decayed,4/8/2024,Scientific investigation to determine ozone profiles through optical remote sensing and in situ measurement of the electronic properties of the ionospheric plasma,------,
2020-061BB,,Flock 4v 2 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1200,decayed,2/14/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061M,,Flock 4v 12 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1200,decayed,2/24/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AS,,Starlink 1550 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1213,[deorbited],3/27/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061V,,Flock 4v 7 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1213,decayed,3/27/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2020-061BN],, [FLOCK 4V 24],[(for USA)],[2020-09-03],,No,,ST/SG/SER.E/1213,[decayed],3/20/2024,------,Not registered with the United Nations.,
[2020-061BP],, [FLOCK 4V 25],[(for USA)],[2020-09-03],,No,,ST/SG/SER.E/1213,decayed,3/6/2024,------,Not registered with the United Nations.,
2020-061U,,Flock 4v 5 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1213,decayed,3/12/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AC,,Lemur 2 EthanOakes ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1213,decayed,3/28/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2020-061BG],, [FLOCK 4V 18],[(for USA)],[2020-09-03],,No,,ST/SG/SER.E/1213,decayed,3/28/2024,------,Not registered with the United Nations.,
[2020-061BH],, [FLOCK 4V 19],[(for USA)],[2020-09-03],,No,,ST/SG/SER.E/1213,decayed,3/28/2024,------,Not registered with the United Nations.,
[2020-061H],2020-B-SC-035,SIMBA ,Belgium,9/3/2020,,Yes,ST/SG/SER.E/949,,[decayed],[2024-08-14],Scientific investigation: to measure imbalances in the Earth radiation budget,------,
2020-061C,,ION-mk01 SCV-001 Lucas ,Italy,9/3/2020,,Yes,ST/SG/SER.E/1228,,in orbit,,"The ION-SCV (In Orbit Now - Satellite Carrier Vehicle), developed by Italian company D-Orbit, is a free flying CubeSat deployer and technology demonstrator. The first mission, ION-SCV 1, was launched on the first Small Spacecraft Mission Service (SSMS) on a Vega launch vehicle in September 2020, carrying 12 Dove cubesats for Planet. Once concluded the commissioning phase (LEOP: launch and early orbit phase), ION SCV LUCAS starts the commercial phase of the mission with the deployment of satellites into a 500km sun-synchronous orbit. After completing the deployment, ION SCV LUCAS performs in-orbit demonstration and validation (IOD/IOV) of commercial payloads integrated within the platform, including a green propulsion system developed by a third-party company. CubeSats released by ION-mk01 on behalf of Planet Labs: Flock 4v-15 (NORAD ID: 46528), Flock 4v-16 (NORAD ID: 46527), Flock 4v-17 (NORAD ID: 46529), Flock 4v-18 (NORAD ID: 46597), Flock 4v-19 (NORAD ID: 46609), Flock 4v-20 (NORAD ID: 46612), Flock 4v-21 (NORAD ID: 46596), Flock 4v-22 (NORAD ID: 46735), Flock 4v-23 (NORAD ID: 46737), Flock 4v-24 (NORAD ID: 46738), Flock 4v-25 (NORAD ID: 46812), Flock 4v-26 (NORAD ID: 46825).",The registration submission for this space object is presently being processed by the United Nations Secretariat. Space object deployed 12 SuperDove satellites.,Link
2020-062AY,,Starlink 1688 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1227,[deorbited],8/4/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AV,,Starlink 1658 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1227,[deorbited],8/10/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2020-061R],, [AMICALSAT],[(for Russian Federation)],[2020-09-03],,No,,,[in orbit],,------,Not registered with the United Nations.,
[2020-061BA],, [NAPA 1],[(for Thailand)],[2020-09-03],,No,,,[in orbit],,------,Not registered with the United Nations.,
[2020-061AS],, [TTU-100],[(for Estonia)],[2020-09-03],,No,,,[in orbit],,------,Not registered with the United Nations.,
2020-061X,ROLEU.ESP.25,3Cat 5/B ,Spain,9/3/2020,,Yes,ST/SG/SER.E/955,,in orbit,,Earth observation; technology demonstration.,------,
2020-061W,ROLEU.ESP.24,3Cat 5/A ,Spain,9/3/2020,,Yes,ST/SG/SER.E/955,,in orbit,,Earth observation; technology demonstration.,------,
2020-062BD,,Starlink 1742 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062BC,,Starlink 1724 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AX,,Starlink 1670 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AZ,,Starlink 1689 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AT,,Starlink 1651 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AL,,Starlink 1707 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AM,,Starlink 1713 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AP,,Starlink 1726 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AN,,Starlink 1722 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062E,,Starlink 1695 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062B,,Starlink 1654 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AF,,Starlink 1657 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062W,,Starlink 1767 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AH,,Starlink 1665 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AC,,Starlink 1646 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AE,,Starlink 1656 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AG,,Starlink 1661 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AJ,,Starlink 1666 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AD,,Starlink 1653 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062D,,Starlink 1686 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062K,,Starlink 1725 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062G,,Starlink 1719 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062J,,Starlink 1723 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062M,,Starlink 1738 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062L,,Starlink 1727 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062N,,Starlink 1750 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062P,,Starlink 1752 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062Y,,Starlink 1547 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
